"SYMBOL 
","OPEN 
","HIGH 
","LOW 
","PREV. CLOSE 
","LTP 
","INDICATIVE CLOSE 
","CHNG 
","%CHNG 
","VOLUME 
(shares)","VALUE 
 (₹ Crores)","52W H 
","52W L 
","30 D   %CHNG 
","365 D   %CHNG 
"
"COHANCE","387.00","388.00","379.20","386.85","382.05","-","-4.80","-1.24","3,80,413","14.55","1,328.00","379.20","-28.73","-"
"ABB","4,760.00","4,775.00","4,668.50","4,755.50","4,696.00","-","-59.50","-1.25","1,14,255","53.78","6,488.95","4,637.50","-9.79","-25.24"
"BPCL","356.00","361.90","348.20","354.15","349.70","-","-4.45","-1.26","53,38,663","189.45","388.15","234.01","-5.64","25.77"
"APOLLOTYRE","503.00","510.25","497.00","503.85","497.50","-","-6.35","-1.26","5,98,625","30.12","540.50","370.90","-2.52","13.71"
"CASTROLIND","186.50","186.50","183.10","186.04","183.70","-","-2.34","-1.26","10,82,808","20.00","251.95","162.60","-1.21","2.94"
"IRB","40.60","40.65","39.50","40.14","39.63","-","-0.51","-1.27","55,29,058","22.15","60.88","38.57","-6.94","-24.10"
"UNIONBANK","176.00","178.99","172.00","174.78","172.54","-","-2.24","-1.28","2,40,39,471","422.40","182.90","104.47","13.40","57.06"
"MARICO","751.75","754.00","738.85","751.75","742.00","-","-9.75","-1.30","17,55,248","130.59","780.00","577.85","0.49","11.36"
"RKFORGE","513.00","521.65","506.00","513.00","506.35","-","-6.65","-1.30","3,89,553","20.08","938.45","474.30","-2.60","-43.03"
"KFINTECH","1,042.80","1,053.50","1,016.30","1,033.50","1,020.00","-","-13.50","-1.31","6,67,451","69.23","1,388.50","784.15","-7.54","-5.64"
"LTIM","5,960.00","6,022.00","5,854.00","5,947.00","5,868.00","-","-79.00","-1.33","2,38,727","141.31","6,429.50","3,802.00","-4.98","0.75"
"NAUKRI","1,325.20","1,330.70","1,296.60","1,319.50","1,301.90","-","-17.60","-1.33","4,58,295","60.03","1,637.00","1,157.00","-4.74","-82.02"
"KALYANKJIL","378.25","381.80","365.25","373.55","368.50","-","-5.05","-1.35","1,22,99,275","458.17","617.70","365.25","-24.81","-24.39"
"HAPPSTMNDS","412.00","416.50","405.00","412.55","407.00","-","-5.55","-1.35","2,54,129","10.42","773.70","405.00","-17.24","-43.27"
"JINDALSTEL","1,081.00","1,104.00","1,057.10","1,076.00","1,061.00","-","-15.00","-1.39","27,61,031","299.17","1,104.00","723.35","5.04","18.60"
"POLYMED","1,602.00","1,609.00","1,577.90","1,609.00","1,586.40","-","-22.60","-1.40","2,40,278","38.30","2,937.60","1,554.00","-11.66","-33.73"
"LTTS","3,890.00","3,890.00","3,818.00","3,881.40","3,827.00","-","-54.40","-1.40","56,299","21.61","5,645.00","3,716.00","-18.28","-28.70"
"CONCORDBIO","1,260.20","1,260.20","1,242.00","1,263.10","1,245.40","-","-17.70","-1.40","84,026","10.48","2,451.70","1,224.60","-7.14","-41.15"
"HEXT","726.60","732.10","711.20","725.70","715.45","-","-10.25","-1.41","1,74,623","12.51","900.00","590.30","-2.96","-"
"BAJFINANCE","942.85","951.40","926.30","942.85","929.50","-","-13.35","-1.42","65,35,035","611.01","1,102.50","726.00","-8.26","-87.46"
"SONATSOFTW","314.75","316.00","304.65","313.45","309.00","-","-4.45","-1.42","3,71,675","11.48","599.35","286.40","-15.04","-44.63"
"SAGILITY","52.40","53.35","51.41","52.44","51.69","-","-0.75","-1.43","2,60,27,543","136.57","57.89","37.60","-1.71","11.07"
"GLENMARK","2,000.00","2,022.90","1,961.80","1,997.20","1,968.70","-","-28.50","-1.43","4,24,174","84.41","2,284.80","1,275.50","-3.87","31.06"
"TITAGARH","799.25","800.30","778.05","795.50","784.00","-","-11.50","-1.45","4,20,671","33.10","1,100.00","654.55","-6.03","-21.40"
"KIRLOSBROS","1,512.00","1,512.00","1,488.50","1,511.90","1,490.00","-","-21.90","-1.45","57,724","8.63","2,475.00","1,422.35","-7.99","-22.37"
"TRENT","3,840.00","3,840.00","3,744.00","3,803.80","3,748.00","-","-55.80","-1.47","4,74,377","179.15","6,270.40","3,693.10","-10.35","-33.24"
"AUROPHARMA","1,145.30","1,150.50","1,120.80","1,145.30","1,128.50","-","-16.80","-1.47","5,11,867","58.15","1,278.60","1,010.00","-7.02","-4.98"
"MAHSEAMLES","515.00","521.00","507.35","517.55","509.95","-","-7.60","-1.47","95,397","4.90","773.80","504.45","-8.81","-19.05"
"ANANDRATHI","3,039.00","3,039.00","2,936.90","3,008.30","2,963.90","-","-44.40","-1.48","4,74,666","141.21","3,321.40","1,594.00","-2.35","-22.60"
"JSL","764.00","764.00","741.00","756.95","745.70","-","-11.25","-1.49","3,78,056","28.24","884.00","496.60","-6.45","17.77"
"BHARATFORG","1,435.00","1,444.50","1,398.70","1,431.50","1,410.00","-","-21.50","-1.50","6,50,137","92.29","1,506.50","919.10","-3.52","14.87"
"IPCALAB","1,493.00","1,497.50","1,456.00","1,485.60","1,462.80","-","-22.80","-1.53","47,636","7.01","1,595.00","1,168.20","1.92","-6.19"
"BIOCON","372.55","375.80","365.15","373.00","367.25","-","-5.75","-1.54","18,96,911","70.23","424.95","291.00","-8.80","-5.63"
"HONASA","277.65","277.65","267.65","275.75","271.50","-","-4.25","-1.54","2,27,394","6.21","334.20","197.51","-0.18","9.82"
"CROMPTON","232.80","232.80","223.75","229.65","226.10","-","-3.55","-1.55","38,59,058","87.73","373.00","223.75","-13.25","-35.07"
"BSOFT","417.40","426.40","397.95","415.40","408.95","-","-6.45","-1.55","8,19,490","34.12","564.25","331.00","-10.98","-23.45"
"STARHEALTH","435.75","436.35","423.65","435.75","429.00","-","-6.75","-1.55","5,61,220","23.94","534.00","327.30","-7.62","-7.47"
"MARUTI","15,819.00","15,846.00","15,439.00","15,765.00","15,519.00","-","-246.00","-1.56","3,38,669","526.65","17,370.00","11,059.45","-6.73","28.69"
"DMART","3,724.10","3,738.90","3,646.80","3,724.10","3,665.60","-","-58.50","-1.57","1,85,668","68.69","4,949.50","3,340.00","-4.25","2.92"
"NUVOCO","350.00","352.80","342.45","349.80","344.30","-","-5.50","-1.57","3,15,634","11.01","477.50","287.05","-3.54","-0.81"
"WAAREEENER","2,650.00","2,693.00","2,586.00","2,641.70","2,600.00","-","-41.70","-1.58","24,73,302","648.43","3,865.00","1,863.00","-16.06","7.18"
"NTPC","343.95","345.45","336.10","342.45","337.00","-","-5.45","-1.59","1,00,84,314","343.05","371.45","292.80","4.16","4.44"
"JSWSTEEL","1,193.30","1,193.30","1,164.80","1,184.40","1,165.40","-","-19.00","-1.60","24,06,992","282.60","1,223.90","901.10","6.67","27.26"
"COROMANDEL","2,284.00","2,290.00","2,232.50","2,280.20","2,243.80","-","-36.40","-1.60","3,52,674","79.69","2,718.90","1,596.00","-6.66","26.52"
"ZENTEC","1,310.00","1,317.50","1,270.80","1,301.70","1,280.90","-","-20.80","-1.60","2,60,916","33.49","2,268.00","945.35","-7.70","-34.78"
"NSLNISP","40.70","41.38","39.48","40.44","39.79","-","-0.65","-1.61","40,58,128","16.34","49.65","32.13","-4.83","-2.27"
"BBTC","1,780.00","1,807.90","1,728.70","1,780.60","1,752.00","-","-28.60","-1.61","27,322","4.82","2,345.25","1,607.05","-8.50","-22.28"
"KSB","709.95","711.25","684.30","704.60","693.20","-","-11.40","-1.62","30,658","2.12","912.00","582.25","-11.22","0.71"
"ICICIGI","1,815.30","1,830.00","1,790.00","1,824.70","1,794.90","-","-29.80","-1.63","12,49,414","226.87","2,068.70","1,613.70","-8.39","-2.93"
"IREDA","130.51","130.99","127.00","129.93","127.80","-","-2.13","-1.64","88,41,839","114.17","208.90","126.27","-8.17","-36.38"
"LINDEINDIA","5,981.50","5,981.50","5,836.50","5,981.50","5,883.50","-","-98.00","-1.64","14,670","8.62","7,870.00","5,242.40","-0.33","2.28"
"PRESTIGE","1,429.80","1,429.80","1,373.20","1,422.60","1,399.00","-","-23.60","-1.66","14,53,722","202.27","1,814.00","1,048.05","-13.46","5.27"
"GAIL","165.00","165.04","160.00","163.57","160.85","-","-2.72","-1.66","81,78,368","132.16","202.79","150.52","-6.53","-8.87"
"GILLETTE","8,049.50","8,075.50","7,912.00","8,049.50","7,916.00","-","-133.50","-1.66","17,235","13.79","11,500.00","7,411.65","-0.41","-14.87"
"FINPIPE","174.00","176.36","172.10","175.21","172.29","-","-2.92","-1.67","3,15,545","5.49","238.00","153.92","3.02","-16.03"
"JUBLFOOD","505.00","505.95","490.00","501.00","492.60","-","-8.40","-1.68","18,31,633","90.82","760.50","490.00","-13.02","-25.89"
"TATACONSUM","1,178.50","1,187.80","1,149.70","1,175.20","1,155.00","-","-20.20","-1.72","14,56,971","170.05","1,220.90","930.10","-2.71","19.24"
"DIXON","10,575.00","10,664.00","10,330.00","10,512.00","10,330.00","-","-182.00","-1.73","4,86,607","510.70","18,471.00","10,274.00","-19.26","-29.59"
"IOC","159.09","160.40","155.61","159.05","156.30","-","-2.75","-1.73","95,42,103","150.35","174.50","110.72","-4.43","19.54"
"RITES","222.94","222.95","217.40","221.54","217.71","-","-3.83","-1.73","3,70,462","8.14","316.00","192.40","-9.99","-17.50"
"HAVELLS","1,324.00","1,324.00","1,280.00","1,311.80","1,285.00","-","-22.80","-1.74","7,83,770","101.71","1,712.85","1,280.00","-9.80","-17.16"
"MAHSCOOTER","13,448.00","13,449.00","13,050.00","13,334.00","13,100.00","-","-234.00","-1.75","2,500","3.32","18,538.00","8,822.00","-7.62","38.07"
"RCF","131.90","132.78","127.79","131.01","128.70","-","-2.31","-1.76","8,83,755","11.51","172.80","110.80","-10.08","-23.02"
"HDFCLIFE","721.10","723.00","710.30","725.10","712.30","-","-12.80","-1.77","32,32,798","231.83","820.75","595.25","-6.79","15.19"
"MANAPPURAM","303.20","303.20","293.10","300.20","294.90","-","-5.30","-1.77","36,09,963","107.14","321.60","168.83","-0.02","50.88"
"ESCORTS","3,553.30","3,699.00","3,471.50","3,553.30","3,490.00","-","-63.30","-1.78","1,11,960","40.15","4,180.00","2,776.40","-6.58","-1.97"
"OBEROIRLTY","1,481.00","1,484.60","1,442.00","1,480.20","1,451.70","-","-26.50","-1.79","11,23,854","164.45","2,005.00","1,442.00","-12.55","-17.54"
"NH","1,783.40","1,817.00","1,736.60","1,775.30","1,743.00","-","-32.30","-1.82","3,42,904","60.98","2,370.20","1,260.00","-6.92","31.76"
"AGARWALEYE","468.55","469.95","444.75","468.55","460.00","-","-8.55","-1.82","1,50,769","6.86","568.00","327.00","-8.36","-"
"HEROMOTOCO","5,514.00","5,524.50","5,368.00","5,488.50","5,388.00","-","-100.50","-1.83","4,60,330","250.22","6,388.50","3,344.00","-6.27","32.75"
"JSWCEMENT","119.00","119.49","115.57","118.54","116.37","-","-2.17","-1.83","16,62,237","19.48","162.15","106.65","-1.83","-"
"PFC","365.00","371.10","357.65","364.70","358.00","-","-6.70","-1.84","67,28,741","245.53","444.10","329.90","1.06","-14.73"
"AFFLE","1,610.00","1,612.60","1,573.00","1,609.40","1,579.80","-","-29.60","-1.84","1,39,683","22.16","2,185.90","1,246.00","-10.54","3.26"
"CENTRALBK","37.35","37.35","36.20","37.20","36.32","-","-0.68","-1.84","51,19,690","18.78","54.40","32.75","-2.18","-30.60"
"INDHOTEL","654.00","657.45","640.55","656.55","644.40","-","-12.15","-1.85","42,63,487","276.74","858.00","637.55","-12.53","-16.43"
"BRITANNIA","5,950.00","5,964.00","5,813.50","5,932.00","5,822.00","-","-110.00","-1.85","1,42,248","83.60","6,336.00","4,506.00","-3.73","17.72"
"CANBK","155.70","156.78","150.92","154.68","151.80","-","-2.88","-1.86","2,68,75,350","414.79","159.10","78.60","1.06","55.19"
"CANFINHOME","912.50","915.00","895.50","912.50","895.50","-","-17.00","-1.86","1,19,053","10.76","971.50","558.50","-3.34","30.92"
"AEGISVOPAK","207.00","207.04","199.84","205.41","201.58","-","-3.83","-1.86","3,04,743","6.22","302.00","198.00","-19.11","-"
"SOLARINDS","12,951.00","12,967.00","12,623.00","12,901.00","12,660.00","-","-241.00","-1.87","84,340","107.66","17,820.00","8,482.50","0.90","36.10"
"SBIN","1,051.90","1,053.00","1,025.60","1,048.35","1,028.40","-","-19.95","-1.90","1,09,17,698","1,133.98","1,055.50","680.00","5.93","36.64"
"IOB","34.77","34.98","34.02","34.76","34.10","-","-0.66","-1.90","45,56,896","15.67","52.41","33.50","0.44","-32.23"
"ASAHIINDIA","961.30","964.30","931.20","961.30","942.90","-","-18.40","-1.91","52,985","5.03","1,074.00","576.80","-4.40","46.86"
"VENTIVE","739.95","741.20","717.00","738.10","724.00","-","-14.10","-1.91","16,764","1.22","840.00","523.40","1.43","7.58"
"BAJAJFINSV","1,993.10","1,994.90","1,943.10","1,993.10","1,954.90","-","-38.20","-1.92","10,46,873","205.72","2,195.00","1,617.00","-4.82","11.80"
"BRIGADE","780.50","787.60","751.10","779.80","764.80","-","-15.00","-1.92","14,05,372","106.85","1,332.00","751.10","-13.57","-28.94"
"3MINDIA","33,900.00","34,100.00","33,225.00","33,900.00","33,250.00","-","-650.00","-1.92","1,691","5.67","37,305.00","25,718.15","-4.84","14.80"
"MMTC","65.23","65.93","62.85","64.93","63.68","-","-1.25","-1.93","50,24,975","32.37","88.19","44.50","11.55","-8.28"
"ACE","812.00","814.75","788.00","806.95","791.35","-","-15.60","-1.93","1,91,227","15.29","1,389.00","787.35","-18.73","-37.76"
"ZFCVINDIA","13,768.00","13,957.00","13,500.00","13,837.00","13,570.00","-","-267.00","-1.93","2,673","3.65","15,848.00","9,561.00","-9.54","26.74"
"BEML","1,686.80","1,688.10","1,635.00","1,682.60","1,650.00","-","-32.60","-1.94","1,72,413","28.57","2,437.40","1,175.00","-10.43","-54.47"
"APTUS","265.20","268.05","259.00","265.15","260.00","-","-5.15","-1.94","3,69,166","9.72","364.00","257.15","-8.02","-6.63"
"SAIL","152.45","156.50","148.50","151.65","148.70","-","-2.95","-1.95","3,58,63,744","548.79","156.50","99.15","12.30","39.15"
"IRCTC","631.00","638.85","615.80","628.85","616.60","-","-12.25","-1.95","16,47,574","103.63","831.75","601.35","-9.26","-19.83"
"MANKIND","2,150.90","2,155.00","2,098.00","2,147.00","2,105.00","-","-42.00","-1.96","4,06,709","86.00","2,716.50","2,081.90","-5.47","-16.25"
"AEGISLOG","660.00","660.05","644.15","658.40","645.50","-","-12.90","-1.96","5,05,613","32.86","946.50","609.85","-11.31","-9.36"
"LICI","821.95","827.30","800.10","819.30","803.00","-","-16.30","-1.99","7,77,229","63.20","980.00","715.30","-6.19","-3.15"
"MFSL","1,628.00","1,628.90","1,592.10","1,627.70","1,595.10","-","-32.60","-2.00","3,87,475","62.36","1,752.20","950.00","-5.81","53.94"
"ATHERENERG","634.60","634.60","614.00","631.65","619.00","-","-12.65","-2.00","9,57,315","59.39","790.00","288.15","-12.05","-"
"JUBLPHARMA","968.00","969.50","926.90","968.00","948.50","-","-19.50","-2.01","1,39,598","13.29","1,248.00","802.00","-11.63","1.92"
"NIACL","146.60","146.88","142.73","146.50","143.55","-","-2.95","-2.01","2,52,538","3.65","214.74","135.60","-6.13","-23.01"
"IDFCFIRSTB","84.34","85.13","82.33","84.20","82.50","-","-1.70","-2.02","3,01,20,355","252.20","87.00","52.46","-2.36","32.11"
"POWERGRID","259.25","259.95","252.60","259.25","253.95","-","-5.30","-2.04","1,80,22,018","458.75","322.00","247.30","-4.81","-14.59"
"ICICIPRULI","653.00","653.00","636.10","653.15","639.85","-","-13.30","-2.04","7,44,889","48.05","706.80","525.80","-1.87","6.80"
"MSUMI","44.00","44.19","42.77","43.93","43.03","-","-0.90","-2.05","52,16,009","22.52","53.59","30.72","-5.43","-21.63"
"PTCIL","17,898.00","17,950.00","17,318.00","17,809.00","17,444.00","-","-365.00","-2.05","11,092","19.47","19,387.00","9,756.30","-4.20","17.26"
"GLAND","1,719.00","1,719.00","1,671.30","1,723.30","1,688.00","-","-35.30","-2.05","85,262","14.37","2,131.00","1,277.80","-0.31","3.00"
"JSWENERGY","492.00","492.00","472.50","492.35","482.20","-","-10.15","-2.06","17,59,170","84.54","579.00","418.75","-1.65","-13.15"
"LICHSGFIN","517.10","521.00","504.70","517.10","506.45","-","-10.65","-2.06","9,90,874","50.74","646.50","483.70","-5.13","-8.71"
"ENDURANCE","2,397.90","2,409.50","2,310.50","2,406.80","2,357.00","-","-49.80","-2.07","74,400","17.54","3,079.90","1,675.00","-9.25","11.69"
"NETWEB","3,150.00","3,198.00","3,060.00","3,141.20","3,075.00","-","-66.20","-2.11","6,44,309","202.33","4,479.00","1,251.55","-4.09","59.48"
"JSWINFRA","265.10","265.45","255.40","265.40","259.80","-","-5.60","-2.11","12,74,179","33.06","349.00","218.20","-10.52","-9.26"
"CERA","5,015.50","5,035.50","4,920.00","5,031.00","4,925.00","-","-106.00","-2.11","13,544","6.70","7,275.00","4,826.00","-6.79","-26.46"
"TATACHEM","738.75","738.75","712.00","729.65","714.00","-","-15.65","-2.14","2,74,401","19.77","1,026.65","692.00","-8.13","-25.21"
"TATAPOWER","355.00","355.00","344.10","353.30","345.70","-","-7.60","-2.15","31,22,016","108.50","416.80","326.35","-9.67","-3.79"
"JUBLINGREA","659.95","663.25","626.00","658.25","644.00","-","-14.25","-2.16","1,35,824","8.68","851.80","535.20","-11.42","-4.19"
"IDBI","100.12","100.74","97.05","100.01","97.84","-","-2.17","-2.17","1,05,02,667","104.21","118.38","66.50","-2.65","22.39"
"ALOKINDS","14.95","14.95","14.30","14.77","14.45","-","-0.32","-2.17","53,47,962","7.74","23.50","14.00","-14.36","-25.39"
"TORNTPHARM","4,021.00","4,037.60","3,903.70","4,020.50","3,932.80","-","-87.70","-2.18","3,15,842","125.67","4,107.20","2,886.45","2.93","24.17"
"UNOMINDA","1,182.00","1,182.00","1,130.10","1,173.50","1,147.90","-","-25.60","-2.18","10,06,084","116.62","1,382.00","767.60","-12.51","16.14"
"NAVA","553.75","553.80","527.30","550.00","538.00","-","-12.00","-2.18","3,52,103","18.92","735.00","356.05","-7.37","25.64"
"TRIVENI","337.00","338.20","328.25","337.40","330.00","-","-7.40","-2.19","1,57,133","5.21","468.10","313.10","-16.96","-14.37"
"SIGNATURE","888.00","890.10","853.30","886.80","867.30","-","-19.50","-2.20","2,71,748","23.78","1,339.50","853.30","-24.39","-19.69"
"CDSL","1,356.60","1,374.00","1,322.50","1,356.60","1,326.60","-","-30.00","-2.21","12,04,091","162.63","1,828.90","1,047.45","-12.48","-11.86"
"ANGELONE","2,566.60","2,604.90","2,501.20","2,566.60","2,509.90","-","-56.70","-2.21","5,22,156","133.58","3,285.00","1,941.00","-1.64","2.98"
"BAJAJHFL","90.78","90.78","88.14","90.55","88.55","-","-2.00","-2.21","45,82,708","40.90","136.96","88.14","-7.82","-20.48"
"POWERINDIA","16,951.00","16,964.00","16,380.00","16,847.00","16,470.00","-","-377.00","-2.24","1,10,388","182.72","22,840.00","8,801.00","-10.64","36.26"
"SWIGGY","320.55","321.70","310.15","320.30","313.00","-","-7.30","-2.28","1,71,99,531","540.77","474.00","297.00","-23.03","-28.12"
"NYKAA","241.35","241.35","233.85","239.45","234.00","-","-5.45","-2.28","73,59,262","175.15","273.22","154.90","-8.62","42.01"
"NUVAMA","1,385.10","1,385.20","1,324.60","1,383.30","1,351.70","-","-31.60","-2.28","4,25,570","57.28","1,701.70","947.09","-81.70","-75.96"
"GODREJAGRO","525.00","526.65","511.00","524.45","512.50","-","-11.95","-2.28","61,614","3.18","876.35","511.00","-10.32","-28.86"
"SBICARD","794.90","794.90","767.35","789.10","771.00","-","-18.10","-2.29","7,27,529","56.73","1,027.25","721.00","-11.12","1.85"
"MPHASIS","2,847.90","2,879.00","2,732.10","2,810.10","2,745.00","-","-65.10","-2.32","15,89,967","439.73","3,078.40","2,044.55","-6.32","-2.00"
"IKS","1,703.50","1,703.50","1,629.00","1,684.10","1,645.00","-","-39.10","-2.32","90,357","14.88","1,929.00","1,236.80","-5.60","-10.68"
"CESC","143.70","145.15","139.90","143.45","140.10","-","-3.35","-2.34","16,19,223","23.08","185.26","119.00","-16.58","-1.43"
"DOMS","2,418.00","2,438.90","2,338.90","2,408.00","2,351.70","-","-56.30","-2.34","25,230","6.07","3,064.60","2,092.30","-7.19","0.99"
"PHOENIXLTD","1,764.20","1,770.70","1,719.20","1,768.20","1,726.20","-","-42.00","-2.38","8,43,377","147.50","1,993.00","1,402.50","-6.29","18.43"
"RAILTEL","337.70","343.60","327.20","336.10","328.10","-","-8.00","-2.38","13,38,647","44.76","478.95","265.50","-8.50","-16.06"
"ABCAPITAL","354.55","358.00","344.30","354.50","346.00","-","-8.50","-2.40","38,92,734","137.06","369.30","149.01","0.19","100.80"
"DEEPAKNTR","1,598.10","1,615.00","1,551.00","1,600.20","1,561.80","-","-38.40","-2.40","50,860","8.03","2,399.95","1,514.00","-7.73","-32.47"
"SUNDRMFAST","932.40","936.95","905.10","932.40","910.00","-","-22.40","-2.40","29,289","2.70","1,102.70","831.15","-3.44","-14.73"
"RBLBANK","296.20","298.25","287.20","296.20","289.00","-","-7.20","-2.43","48,98,254","142.51","332.00","148.05","-4.94","86.12"
"GICRE","378.00","378.55","368.60","378.70","369.50","-","-9.20","-2.43","5,59,088","20.86","453.80","351.00","0.56","-12.41"
"INOXINDIA","1,102.10","1,113.80","1,081.00","1,113.30","1,086.10","-","-27.20","-2.44","53,867","5.91","1,288.00","884.20","-2.25","10.63"
"IRFC","117.55","118.29","113.72","117.02","114.15","-","-2.87","-2.45","1,59,38,677","184.38","155.52","108.04","-5.97","-18.61"
"EXIDEIND","334.25","337.35","324.15","334.25","326.00","-","-8.25","-2.47","11,23,208","37.19","431.00","322.40","-12.12","-13.44"
"SJVN","73.10","73.10","70.60","72.52","70.72","-","-1.80","-2.48","34,51,164","24.65","107.50","69.85","-5.86","-25.98"
"TATAINVEST","623.60","630.00","601.00","619.90","604.45","-","-15.45","-2.49","2,97,972","18.21","1,184.70","514.52","-15.61","-90.19"
"TBOTEK","1,455.00","1,462.20","1,419.50","1,459.80","1,423.10","-","-36.70","-2.51","1,14,338","16.54","1,764.80","996.00","-15.28","-9.14"
"CAMPUS","256.00","258.75","248.10","254.80","248.40","-","-6.40","-2.51","1,89,639","4.82","313.90","210.00","-3.17","-9.34"
"BATAINDIA","884.90","884.90","845.00","875.50","853.45","-","-22.05","-2.52","1,05,440","9.11","1,424.60","845.00","-10.39","-33.26"
"SUZLON","47.40","47.40","45.55","46.99","45.80","-","-1.19","-2.53","4,92,52,985","228.09","74.30","45.37","-14.77","-17.09"
"CHALET","842.10","843.90","812.30","840.40","819.00","-","-21.40","-2.55","51,531","4.25","1,082.00","634.05","-7.46","5.09"
"IGL","179.45","179.57","174.00","179.52","174.90","-","-4.62","-2.57","12,17,336","21.44","229.00","172.00","-10.69","-54.87"
"NHPC","78.05","78.06","75.04","77.45","75.45","-","-2.00","-2.58","1,11,93,218","85.17","92.34","71.00","-3.81","-3.23"
"INDIANB","903.45","904.80","871.50","896.75","873.50","-","-23.25","-2.59","32,66,265","291.41","908.00","478.00","11.90","68.16"
"SONACOMS","470.05","470.90","447.50","469.10","456.90","-","-12.20","-2.60","26,86,728","123.31","559.50","380.00","-6.59","-14.16"
"NMDC","78.00","78.65","76.05","78.23","76.19","-","-2.04","-2.61","1,94,89,454","150.69","86.72","59.53","-6.34","16.24"
"ALKYLAMINE","1,585.40","1,597.90","1,555.00","1,597.80","1,556.00","-","-41.80","-2.62","28,053","4.42","2,438.80","1,506.70","-3.06","-10.32"
"MOTHERSON","111.33","111.46","108.01","111.33","108.40","-","-2.93","-2.63","1,04,49,787","114.36","124.71","71.50","-9.85","-24.06"
"CLEAN","879.95","881.80","850.00","878.20","855.00","-","-23.20","-2.64","1,49,535","12.85","1,600.00","834.30","-5.78","-39.95"
"DALBHARAT","2,138.00","2,143.90","2,077.60","2,143.70","2,086.00","-","-57.70","-2.69","2,79,720","59.29","2,496.30","1,601.00","1.24","15.89"
"NAM-INDIA","849.95","850.80","817.60","842.75","820.10","-","-22.65","-2.69","3,59,332","29.85","987.35","498.05","-8.36","28.16"
"HSCL","460.95","463.80","444.00","458.75","446.40","-","-12.35","-2.69","5,78,372","26.31","539.20","365.35","-7.25","-15.89"
"NCC","146.50","147.10","141.11","146.27","142.34","-","-3.93","-2.69","16,74,636","24.00","261.80","140.04","-11.07","-41.18"
"JMFINANCIL","131.80","131.90","127.16","131.28","127.75","-","-3.53","-2.69","16,57,510","21.32","199.80","80.20","-11.48","13.17"
"MAZDOCK","2,380.00","2,380.20","2,294.60","2,369.00","2,305.00","-","-64.00","-2.70","7,88,229","183.79","3,775.00","1,918.05","-8.41","0.61"
"BDL","1,454.00","1,457.50","1,404.00","1,451.20","1,412.00","-","-39.20","-2.70","8,26,325","117.94","2,096.60","907.00","-1.63","15.68"
"APARINDS","7,230.00","7,238.00","7,002.50","7,214.50","7,020.00","-","-194.50","-2.70","46,427","32.90","10,172.45","4,308.05","-20.90","-28.94"
"COFORGE","1,673.90","1,710.00","1,629.40","1,687.70","1,642.00","-","-45.70","-2.71","35,75,484","591.19","1,994.00","1,194.01","-8.08","-80.11"
"HFCL","62.69","62.72","59.84","62.37","60.68","-","-1.69","-2.71","1,35,73,172","83.05","106.95","59.84","-7.79","-38.39"
"IEX","131.40","132.45","127.06","131.06","127.50","-","-3.56","-2.72","92,39,745","119.66","215.40","127.06","-10.22","-24.17"
"CUB","284.00","284.00","273.35","283.20","275.50","-","-7.70","-2.72","11,94,672","33.35","302.20","142.91","-4.56","60.06"
"SCHNEIDER","625.00","634.65","601.05","622.80","605.80","-","-17.00","-2.73","3,60,527","22.32","1,052.00","540.00","-18.56","-14.81"
"ERIS","1,444.00","1,444.00","1,372.00","1,418.70","1,380.00","-","-38.70","-2.73","94,274","13.08","1,910.00","1,097.20","-10.72","11.96"
"KIMS","603.30","603.30","580.00","597.65","581.30","-","-16.35","-2.74","1,50,634","8.89","798.40","474.05","-9.16","-5.11"
"EIHOTEL","330.45","332.45","320.85","330.45","321.40","-","-9.05","-2.74","1,69,171","5.52","434.80","305.00","-11.85","-19.01"
"IDEA","10.29","10.29","9.87","10.18","9.90","-","-0.28","-2.75","52,32,01,791","527.39","12.80","6.12","-17.32","4.42"
"VBL","488.00","489.85","471.15","487.10","473.70","-","-13.40","-2.75","33,52,354","160.83","592.95","419.55","-1.59","-11.32"
"HDFCAMC","2,513.00","2,513.00","2,420.00","2,498.90","2,429.70","-","-69.20","-2.77","4,17,907","102.83","2,967.25","1,781.53","-10.32","-38.51"
"LALPATHLAB","1,425.00","1,425.00","1,371.00","1,417.90","1,377.80","-","-40.10","-2.83","4,30,231","60.16","1,770.00","1,146.78","-2.46","-51.58"
"SHYAMMETL","815.80","815.80","774.00","803.75","780.95","-","-22.80","-2.84","85,281","6.73","1,001.00","673.50","-5.71","-2.73"
"ACC","1,728.20","1,729.00","1,663.90","1,728.20","1,678.90","-","-49.30","-2.85","2,91,265","49.34","2,119.90","1,663.90","-4.85","-16.58"
"USHAMART","420.00","421.30","407.70","420.05","408.00","-","-12.05","-2.87","2,82,363","11.67","497.10","278.55","-11.70","18.11"
"HBLENGINE","725.95","728.50","704.10","726.60","705.70","-","-20.90","-2.88","12,15,987","86.65","1,122.00","405.00","-19.37","29.38"
"IRCON","158.77","159.40","151.35","157.84","153.30","-","-4.54","-2.88","28,01,912","43.70","229.50","134.24","-9.70","-27.24"
"TECHNOE","917.00","921.00","883.10","915.90","889.50","-","-26.40","-2.88","1,58,456","14.21","1,654.00","785.15","-20.16","-25.57"
"REDINGTON","262.70","262.70","249.60","259.40","251.90","-","-7.50","-2.89","20,60,276","52.30","334.80","176.94","-8.95","14.73"
